text,text_length,original_index,fragment_index,original_text_length,fragment_length,source_type
也不会过问，随便就能糊弄过去，刘颖也胆子越来越大了，开始变本加厉，主动唆使袁芳和他“作一作”、,2774,309,45,2774,47,sentence_fragment
“闹一闹”，甚至在同住的时候主动观察薛生活上一些不好的细节，并告诉袁芳，让袁故意和薛不开心闹矛盾，,2774,309,46,2774,49,sentence_fragment
之后薛便会主动来找刘颖，让刘颖代买包哄袁芳开心，这样的手段屡试不爽。,2774,309,47,2774,34,sentence_fragment
而对于袁芳来说，按照刘颖说的去做，自己只要“作一作”、“闹一闹”就能得到自己想要的，也确实奏效。,2774,309,48,2774,48,sentence_fragment
甚至到后期，袁和薛吵架特别厉害，也就是一周里面，薛兵会通过刘颖买包，,2774,309,49,2774,34,sentence_fragment
甚至一次买好几个包给袁芳来哄她开心。,2774,309,50,2774,18,sentence_fragment
刘颖就利用这个高频率，直接向薛收钱，但实际根本没有买过包寄给袁芳，其利用这种空放账的形式骗取钱财。,2774,309,51,2774,49,sentence_fragment
上演“烧包戏”事情终败露在仅仅近几个月的时间内，刘颖和徐东反反复复用这种方式，,2774,309,52,2774,39,sentence_fragment
诈骗薛兵数十次，骗取钱财高达80余万元人民币，然而事情终将有败露的一天。,2774,309,53,2774,36,sentence_fragment
2016年3月下旬，薛兵再次让刘颖帮忙买个LV的包，而这次，薛兵是准备把包送给母亲的，,2774,309,54,2774,43,sentence_fragment
刘颖并不知晓，依旧如之前几次那样买了个假包糊弄薛兵。,2774,309,55,2774,26,sentence_fragment
这个LV包到了薛兵母亲手里之后，其察觉出了异样，遂去专柜检验包的真伪，结果发现是个假包。,2774,309,56,2774,44,sentence_fragment
后在向薛兵询问包的来源时，薛把事情的前因后果统统告诉了母亲，,2774,309,57,2774,30,sentence_fragment
母亲听之后觉得事情似乎并不止一个假包这么简单。,2774,309,58,2774,23,sentence_fragment
于是，薛母便打电话给刘颖，要求刘颖通知薛芳将所购买的包还给他们，不然就报警。,2774,309,59,2774,38,sentence_fragment
电话的另一边，刘颖和徐东两人知道要是被薛母亲发现的话，事情便败露了，两人便商量出一计。,2774,309,60,2774,43,sentence_fragment
其先去一商场买了几个包混在里面，凑足了包的数量，再开车至一空地，,2774,309,61,2774,32,sentence_fragment
将所有包和其他薛让其代买的物品全部堆在空地上，点火将东西尽数烧毁，,2774,309,62,2774,33,sentence_fragment
因为两人知道，其中包的数字对不起来，再加上包的实际价格和市场价格差距太大了，如果把包还给薛的母亲，,2774,309,63,2774,49,sentence_fragment
事情则穿帮了，所以想出了这个销毁的“妙计”。,2774,309,64,2774,22,sentence_fragment
而拍视频则是用来敷衍其母亲，到时就说东西已经烧掉了，则没办法对账。,2774,309,65,2774,33,sentence_fragment
然而刘颖等人的“小聪明”并不能逃出恢恢法网，最终薛和母亲去派出所报案，警方经过侦查予以立案。,2774,309,66,2774,46,sentence_fragment
日前刘颖和徐东因涉嫌诈骗罪被宝山区人民检察院提起公诉。,2774,309,67,2774,27,sentence_fragment
经审查，检察机关认为，犯罪嫌疑人刘颖、徐东相互结伙，,2774,309,68,2774,26,sentence_fragment
以非法占有为目的，采用虚构事实的方法骗取他人钱款，,2774,309,69,2774,25,sentence_fragment
数额特别巨大，其行为已触犯《中华人民共和国刑法》第二百六十六条、第二十五条第一款，犯罪事实清楚，,2774,309,70,2774,48,sentence_fragment
证据确实充分，应当以诈骗罪追究其刑事责任。,2774,309,71,2774,21,sentence_fragment
检察官提醒：本案中，刘颖和徐东可能将面临的是十年以上的有期徒刑，,2774,309,72,2774,32,sentence_fragment
其人生最青春、最美好的时光将在冰冷的铁窗中度过，虽不免令人惋惜，但这也正是为自己的违法行为买的单。,2774,309,73,2774,49,sentence_fragment
而对于本案的受害人薛兵来说，对于爱情和友情的盲目，使得犯罪分子抓住其弱点有机可乘。,2774,309,74,2774,41,sentence_fragment
检察官也在此提醒：年轻人应理性对待感情，避免与品行不端正的朋友为伍，,2774,309,75,2774,34,sentence_fragment
树立正确的价值观，同时也提醒家长，切莫因宠溺而让孩子挥霍无度，应培养孩子有正确的消费观、,2774,309,76,2774,44,sentence_fragment
(文中人物均为化名),2774,309,77,2774,10,sentence_fragment
门票2元 感觉挺大的 人也不多 比第一浴场好多了 就是青岛的海水不怎么样 一点也不蓝 灰灰的 像黄浦江 脏了点 受污染了吧,61,310,0,61,61,sentence_fragment
很好的一本小说能够为很多想象的空间,17,311,0,17,17,sentence_fragment
窦靖童和陈粒，谁会火得更久一点？,246,312,0,246,16,sentence_fragment
在草莓音乐节上看了两个“国民老公”的现场，突然冒出这个问题。,246,312,1,246,30,sentence_fragment
个人认为在音乐才华上窦靖童可能会高于陈粒，窦靖童很早在音乐上表现出来的天赋便令人惊叹，,246,312,2,246,43,sentence_fragment
后天的音乐学习和环境熏陶让她成长得很快。,246,312,3,246,20,sentence_fragment
窦靖童在今年4月份发行的首张个人原创专辑Stone Caf着实惊艳，和王菲的风格简直不能更像。,246,312,4,246,47,sentence_fragment
当然，陈粒也是个音乐才女，挺喜欢她随性不羁的音乐风格。,246,312,5,246,27,sentence_fragment
其实这样的问题也有不妥吧？,246,312,6,246,13,sentence_fragment
时间会告诉我们答案，听众也会去分析她们的作品是越来越棒还是在走下坡路，没必要现在来预测谁能火得更久。,246,312,7,246,50,sentence_fragment
不high不high歌太老人不多店内装修的风格和酒吧的歌的风格太不搭了不好玩吖一点都不好玩年轻人还是不要来这里了,56,313,0,56,56,sentence_fragment
生活中有哪些让你事后细思恐极的事？,230,314,0,230,17,sentence_fragment
有时过了很久突然想起一件事的另一种结果或关系，背后一凉补充一句，味道和放了好多天的臭肉差不多，,230,314,1,230,47,sentence_fragment
细思恐极的事情是关于一座房子的，腐烂的尸体的味道。,230,314,2,230,25,sentence_fragment
我出生在山西北部的一个地级市，小时候生活在一个城中村。,230,314,3,230,27,sentence_fragment
那个地方以前是旧火车站的附近，到现在也充斥着形形色色的人，民工，失足女，当然和问题无关。,230,314,4,230,44,sentence_fragment
最开始村里有居民近万人。,230,314,5,230,12,sentence_fragment
小时候，村里有若干小诊所，小时候的我经常生病，所以最常去的诊所离家不远，是一个赤脚医生,230,314,6,230,43,sentence_fragment
先不论内容反正书的包装和纸张很差,16,315,0,16,16,sentence_fragment
窄头复齿脂鲤为辐鳍鱼纲脂鲤目琴脂鲤亚目复齿脂鲤科的其中一种，为热带淡水鱼，分布于非洲尼日河下游、,149,316,0,149,48,sentence_fragment
伏塔河、十字河、查德湖、尼罗河及塞内加尔河等流域，本鱼体通常为灰色，吻圆，,149,316,1,149,37,sentence_fragment
眼睛淡红色，背部有黑色的斑点，体长可达40公分，栖息在岩石底质且流动的水域，以植物及其附著生物为食，,149,316,2,149,50,sentence_fragment
生活习性不明，可做为食用鱼。,149,316,3,149,14,sentence_fragment
此书很吸引人很少读小说这本书既然这么畅销我还是抱着试试看的态度买了但从第一句开始就已经爱不释手了。,97,317,0,97,49,sentence_fragment
另外包装上就像其他几位朋友讲的确实一般硬壳的封面被磕了一个角还好我不是那么在意 好书想快点看完。,97,317,1,97,48,sentence_fragment
EXO的团魂究竟如何？,368,318,0,368,11,sentence_fragment
作为一个被三辑圈粉的新饭，最近基本上把内网和油管上能找到的EXO相关都刷了一遍。,368,318,1,368,40,sentence_fragment
越看越有点莫名其妙的心酸，感觉团里的大家感情似乎没有我想象中那么好，,368,318,2,368,34,sentence_fragment
在新专宣传的时候韩八子出场蛋蛋没在基本全场没提蛋蛋一个字，,368,318,3,368,29,sentence_fragment
有场打歌XIUMIN累的跪倒在地其他人下场没有一个扶一把，,368,318,4,368,29,sentence_fragment
PS：我饭九锥，对前队友无感，主要想更进一步了解九锥之前的关系。,368,318,5,368,32,sentence_fragment
作为一个兴迷来回答这个问题，（好感团，团专会买，cbx也买了两张，求轻喷） 今晚首歌最后的安可舞台。,368,318,6,368,50,sentence_fragment
嘟嘟一个人拿着两只麦。,368,318,7,368,11,sentence_fragment
第二张是之前萌死他的开场，灿烈旁边的位置。,368,318,8,368,21,sentence_fragment
其实我一直都不太明白所谓的团魂是什么？,368,318,9,368,19,sentence_fragment
这一刻我觉得是战友情吧。,368,318,10,368,12,sentence_fragment
老张的机场昏迷，开的歉意表白，忙内一张张自拍，灿烈的一个个暖心视频，里兜一个人的打歌舞台，,368,318,11,368,45,sentence_fragment
嘟嘟那句你有朋友吗，大哥的谨言慎行，倩倩的无情补刀温,368,318,12,368,26,sentence_fragment
网易严选产品品质如何？,236,319,0,236,11,sentence_fragment
身边很多朋友在买，求科普。,236,319,1,236,13,sentence_fragment
再回答一些，去年开始买 1.蚕丝被，1400觉得还是不错的，盖着很舒适 2.羽毛枕，,236,319,2,236,42,sentence_fragment
99，比MUJI的好用，买了一个MUJI的超级难用 3.保温杯，仿膳魔师的，很垃圾价格也不便宜98，,236,319,3,236,50,sentence_fragment
重，然后很难拧开也很难合上，不服帖，买来后懒得退，就一直丢着 4.人字拖，,236,319,4,236,37,sentence_fragment
会磨脚，不能出门，只能在家用 5.其他都是小东西，厨房懒人抹布之类的很好用，,236,319,5,236,38,sentence_fragment
还有仿MUJI的旅行枕不错 最蛋疼的是陶瓷刀！,236,319,6,236,23,sentence_fragment
一次性用品，还买了三把，退货邮费都不划算刚兴,236,319,7,236,22,sentence_fragment
去之前在点评上按照分数排序后，打印出来，到了古城就找这么几家吃，,251,320,0,251,32,sentence_fragment
一贯的套路，这种方法可以保证不错过名牌，但也会带来希望后的失望，或者是没啥惊喜到的时候比较晚，,251,320,1,251,47,sentence_fragment
没有什么人，2楼靠窗位置坐下，琢磨着点什么菜，后边一男一女，男的是当地人，似乎推荐了几个菜，,251,320,2,251,46,sentence_fragment
于是我们边看DP，边偷偷听着推荐点了3个菜，最后发觉和后面2人点的相同。,251,320,3,251,36,sentence_fragment
土豆饺子，还不错，就是土豆里放上馅料，树花炒蛋，杂锅菜都一般，酸梅汤，要了一杯，味道和过去吃的不同，,251,320,4,251,50,sentence_fragment
不知道和满古城卖的味道是否一样古城里还有家叫这个名字的，不知道是不是他家分店呢。,251,320,5,251,40,sentence_fragment
为什么说不是好人变少而是坏人变老这和文革有关系吗？,98,321,0,98,25,sentence_fragment
这个真的与文革有关系吗有关系 文革使底层野蛮走向上层，替代千年积攒的伦理，人品尽毁 野蛮不是问题，,98,321,1,98,49,sentence_fragment
但野蛮会带来人与人之间相互的针刺，,98,321,2,98,17,sentence_fragment
所谓的创意日料们一个都没有了，不知道哪出来个菜单上都没有的半只鸡，于是价格就老板说了算，,295,322,0,295,44,sentence_fragment
被宰了，好不爽半只鸡：不知道怎么算出来的半只，没有鸡头，没有鸡翅，没有鸡腿，没有鸡爪，,295,322,1,295,43,sentence_fragment
只捞到几块连着一点肉的鸡骨头，莫名其妙的有两三苦瓜等共计三种东东，单收费共36元，敢问，,295,322,2,295,44,sentence_fragment
那原本的88元的半只鸡就是白水煮鸡骨头吗！,295,322,3,295,21,sentence_fragment
石锅鱼：两斤半的鱼，不知道为什么，我等四个小女生，没吃几口就只能捞出骨头了！,295,322,4,295,38,sentence_fragment
最感慨，四个小女生，竟然，在人均四十多的店，在不算酒水饮料的情况下，仅点一鸡，一鱼，一青菜，,295,322,5,295,46,sentence_fragment
一菇，一粉，一丸，共计238元！,295,322,6,295,16,sentence_fragment
难道我们长得这么不像本地人吗！,295,322,7,295,15,sentence_fragment
难道不像本地人就可以欺负吗！,295,322,8,295,14,sentence_fragment
难道欺负顾客店家就会心安吗！,295,322,9,295,14,sentence_fragment
送给我弟的~~~很满意~~他很喜欢哦~~~,21,323,0,21,21,sentence_fragment
小孩子还是拼不上都是我拼的哈哈我和儿子玩了一上午,24,324,0,24,24,sentence_fragment
